venta_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento,total
V001785,C0028,P007,2024-08-11,1,467,0.05,443.65
V001786,C0138,P038,2023-04-04,2,134,0.05,254.6
V001787,C0139,P026,2024-12-20,3,394,0.1,1063.8
V001788,C0156,P035,2024-02-28,3,435,0.05,1239.75
V001789,C0143,P028,2024-06-10,4,459,0.0,1836.0
V001790,C0055,P030,2024-01-24,1,121,0.0,121.0
V001791,C0129,P034,2023-10-03,3,478,0.05,1362.3
V001792,C0067,P002,2024-06-07,2,50,0.05,95.0
V001793,C0169,P036,2023-04-01,5,258,0.0,1290.0
V001794,C0147,P003,2024-05-17,3,59,0.1,159.3
V001795,C0146,P009,2023-03-29,4,331,0.05,1257.8
V001796,C0012,P004,2024-02-18,5,499,0.1,2245.5
V001797,C0186,P049,2024-06-25,2,256,0.05,486.4
V001798,C0156,P047,2024-10-02,2,91,0.0,182.0
V001799,C0084,P015,2023-10-13,5,223,0.05,1059.25
V001800,C0131,P028,2023-10-04,4,459,0.0,1836.0
V001801,C0130,P011,2023-05-01,2,326,0.1,586.8
V001802,C0136,P027,2023-11-23,3,81,0.05,230.85
V001803,C0048,P010,2023-01-10,2,496,0.0,992.0
V001804,C0043,P013,2024-05-18,2,274,0.0,548.0
V001805,C0092,P022,2023-01-02,2,345,0.0,690.0
V001806,C0001,P004,2023-01-22,1,499,0.1,449.1
V001807,C0133,P025,2023-09-12,3,266,0.1,718.2
V001808,C0183,P026,2024-04-09,2,394,0.1,709.2
V001809,C0029,P040,2023-01-05,1,196,0.1,176.4
V001810,C0134,P037,2024-08-04,1,492,0.0,492.0
V001811,C0065,P008,2024-02-20,1,442,0.0,442.0
V001812,C0149,P006,2024-01-29,5,90,0.1,405.0
V001813,C0161,P010,2023-08-29,2,496,0.1,892.8
V001814,C0127,P013,2024-04-12,5,274,0.1,1233.0
V001815,C0137,P050,2024-08-14,4,176,0.1,633.6
V001816,C0184,P040,2023-02-15,4,196,0.0,784.0
V001817,C0139,P047,2023-12-11,3,91,0.1,245.7
V001818,C0022,P036,2024-03-11,4,258,0.05,980.4
V001819,C0100,P016,2023-02-11,1,167,0.0,167.0
V001820,C0153,P038,2024-06-11,3,134,0.1,361.8
V001821,C0057,P016,2024-03-20,1,167,0.0,167.0
V001822,C0186,P016,2024-04-01,1,167,0.0,167.0
V001823,C0134,P006,2023-11-22,1,90,0.1,81.0
V001824,C0155,P036,2024-10-23,3,258,0.1,696.6
V001825,C0067,P022,2024-05-28,2,345,0.1,621.0
V001826,C0080,P010,2023-01-19,2,496,0.1,892.8
V001827,C0067,P043,2023-01-13,1,346,0.05,328.7
V001828,C0053,P021,2023-09-02,3,159,0.05,453.15
V001829,C0106,P002,2024-04-02,3,50,0.05,142.5
V001830,C0148,P039,2024-09-03,3,185,0.05,527.25
V001831,C0149,P046,2023-10-07,4,130,0.05,494.0
V001832,C0114,P010,2023-02-24,1,496,0.0,496.0
V001833,C0141,P009,2023-10-01,1,331,0.0,331.0
V001834,C0181,P050,2024-07-06,1,176,0.1,158.4
V001835,C0130,P010,2023-05-22,2,496,0.1,892.8
V001836,C0115,P039,2023-10-23,1,185,0.0,185.0
V001837,C0101,P010,2023-02-04,5,496,0.05,2356.0
V001838,C0129,P005,2024-05-23,3,172,0.1,464.4
V001839,C0084,P009,2024-04-23,2,331,0.05,628.9
V001840,C0164,P013,2024-02-26,3,274,0.0,822.0
V001841,C0057,P023,2024-04-10,1,463,0.0,463.0
V001842,C0076,P006,2023-06-13,5,90,0.0,450.0
V001843,C0198,P036,2023-05-23,5,258,0.1,1161.0
V001844,C0085,P007,2024-07-16,1,467,0.1,420.3
V001845,C0108,P005,2024-10-05,2,172,0.1,309.6
V001846,C0084,P023,2024-08-01,1,463,0.05,439.85
V001847,C0171,P026,2023-04-28,1,394,0.0,394.0
V001848,C0119,P039,2023-06-27,2,185,0.0,370.0
V001849,C0068,P028,2024-02-23,1,459,0.0,459.0
V001850,C0022,P009,2024-07-29,2,331,0.1,595.8
V001851,C0037,P030,2023-03-30,1,121,0.0,121.0
V001852,C0186,P048,2023-06-29,2,354,0.0,708.0
V001853,C0146,P048,2024-10-04,4,354,0.0,1416.0
V001854,C0090,P006,2023-05-09,1,90,0.1,81.0
V001855,C0068,P035,2024-01-19,1,435,0.05,413.25
V001856,C0189,P028,2024-03-21,3,459,0.0,1377.0
V001857,C0198,P047,2023-09-22,3,91,0.05,259.35
V001858,C0186,P003,2023-11-09,2,59,0.0,118.0
V001859,C0113,P027,2023-08-13,3,81,0.05,230.85
V001860,C0007,P007,2024-09-28,1,467,0.05,443.65
V001861,C0061,P001,2024-01-10,4,326,0.1,1173.6
V001862,C0191,P041,2023-07-29,3,388,0.05,1105.8
V001863,C0039,P017,2023-08-29,3,86,0.1,232.2
V001864,C0108,P006,2024-05-17,4,90,0.1,324.0
V001865,C0044,P011,2023-11-22,1,326,0.1,293.4
V001866,C0174,P009,2024-04-14,2,331,0.05,628.9
V001867,C0116,P001,2024-06-05,4,326,0.05,1238.8
V001868,C0181,P025,2023-12-26,4,266,0.0,1064.0
V001869,C0034,P018,2023-03-20,5,167,0.05,793.25
V001870,C0105,P035,2024-03-28,5,435,0.05,2066.25
V001871,C0160,P019,2024-04-29,4,490,0.0,1960.0
V001872,C0170,P011,2024-08-15,1,326,0.1,293.4
V001873,C0054,P024,2023-01-16,1,99,0.05,94.05
V001874,C0028,P033,2023-11-07,5,100,0.1,450.0
V001875,C0124,P020,2023-05-30,2,171,0.0,342.0
V001876,C0081,P018,2023-08-03,3,167,0.0,501.0
V001877,C0079,P047,2024-03-05,4,91,0.1,327.6
V001878,C0040,P008,2023-06-04,1,442,0.05,419.9
V001879,C0164,P028,2023-09-16,5,459,0.1,2065.5
V001880,C0193,P023,2023-06-17,3,463,0.05,1319.55
V001881,C0148,P012,2023-01-18,4,415,0.1,1494.0
V001882,C0177,P018,2023-10-17,1,167,0.0,167.0
V001883,C0026,P043,2024-12-28,5,346,0.05,1643.5
V001884,C0199,P013,2024-07-13,5,274,0.0,1370.0
V001885,C0136,P010,2024-04-19,2,496,0.0,992.0
V001886,C0172,P028,2023-08-28,3,459,0.0,1377.0
V001887,C0087,P044,2024-08-23,3,432,0.1,1166.4
V001888,C0129,P012,2023-03-08,5,415,0.1,1867.5
V001889,C0071,P038,2024-03-05,5,134,0.0,670.0
V001890,C0104,P026,2023-09-23,1,394,0.05,374.3
V001891,C0026,P007,2023-02-14,2,467,0.0,934.0
V001892,C0042,P024,2023-11-15,2,99,0.1,178.2
V001893,C0192,P018,2023-03-26,2,167,0.0,334.0
V001894,C0008,P008,2024-12-26,4,442,0.0,1768.0
V001895,C0080,P040,2024-06-24,4,196,0.0,784.0
V001896,C0062,P032,2023-05-26,1,276,0.1,248.4
V001897,C0187,P042,2024-06-01,4,147,0.0,588.0
V001898,C0015,P013,2023-06-17,1,274,0.1,246.6
V001899,C0052,P007,2024-08-31,4,467,0.1,1681.2
V001900,C0152,P040,2024-09-10,1,196,0.0,196.0
V001901,C0023,P018,2023-02-03,1,167,0.0,167.0
V001902,C0077,P031,2023-04-30,2,286,0.0,572.0
V001903,C0193,P045,2024-05-23,1,349,0.1,314.1
V001904,C0120,P049,2024-10-29,5,256,0.05,1216.0
V001905,C0012,P050,2023-04-18,4,176,0.0,704.0
V001906,C0195,P023,2024-12-01,5,463,0.0,2315.0
V001907,C0185,P033,2023-09-22,1,100,0.1,90.0
V001908,C0166,P019,2024-10-13,4,490,0.1,1764.0
V001909,C0085,P024,2023-01-10,1,99,0.0,99.0
V001910,C0053,P029,2023-12-15,2,148,0.05,281.2
V001911,C0136,P011,2024-12-24,1,326,0.0,326.0
V001912,C0121,P011,2024-07-25,5,326,0.1,1467.0
V001913,C0114,P034,2023-01-04,4,478,0.0,1912.0
V001914,C0200,P030,2024-09-05,1,121,0.1,108.9
V001915,C0059,P030,2023-04-25,4,121,0.0,484.0
V001916,C0110,P002,2024-07-19,5,50,0.0,250.0
V001917,C0200,P040,2024-04-26,2,196,0.0,392.0
V001918,C0052,P044,2024-09-02,5,432,0.1,1944.0
V001919,C0099,P017,2024-05-07,4,86,0.0,344.0
V001920,C0138,P013,2024-05-11,3,274,0.0,822.0
V001921,C0011,P029,2024-03-05,5,148,0.0,740.0
V001922,C0002,P012,2023-10-21,5,415,0.0,2075.0
V001923,C0173,P047,2024-07-16,3,91,0.05,259.35
V001924,C0120,P033,2023-02-02,1,100,0.0,100.0
V001925,C0167,P017,2024-11-16,3,86,0.0,258.0
V001926,C0197,P009,2023-08-07,4,331,0.0,1324.0
V001927,C0042,P008,2024-02-05,5,442,0.0,2210.0
V001928,C0099,P039,2024-11-15,4,185,0.1,666.0
V001929,C0091,P030,2023-09-23,4,121,0.1,435.6
V001930,C0121,P002,2024-02-03,4,50,0.1,180.0
V001931,C0175,P023,2023-03-09,4,463,0.1,1666.8
V001932,C0177,P008,2023-09-09,5,442,0.05,2099.5
V001933,C0179,P048,2023-05-26,1,354,0.05,336.3
V001934,C0015,P048,2023-04-29,4,354,0.05,1345.2
V001935,C0038,P025,2023-03-16,1,266,0.05,252.7
V001936,C0003,P014,2023-07-22,3,111,0.0,333.0
V001937,C0167,P034,2023-09-22,2,478,0.05,908.2
V001938,C0055,P045,2024-12-12,1,349,0.1,314.1
V001939,C0138,P015,2024-08-14,2,223,0.05,423.7
V001940,C0139,P019,2024-05-30,1,490,0.0,490.0
V001941,C0007,P001,2023-11-05,1,326,0.1,293.4
V001942,C0109,P039,2023-03-18,1,185,0.05,175.75
V001943,C0059,P003,2023-05-31,1,59,0.05,56.05
V001944,C0019,P025,2024-05-02,3,266,0.1,718.2
V001945,C0141,P025,2024-12-16,3,266,0.05,758.1
V001946,C0183,P016,2023-08-25,5,167,0.05,793.25
V001947,C0060,P020,2024-07-17,1,171,0.0,171.0
V001948,C0001,P021,2023-01-18,1,159,0.05,151.05
V001949,C0128,P027,2023-09-23,2,81,0.05,153.9
V001950,C0130,P038,2024-03-10,1,134,0.05,127.3
V001951,C0121,P016,2024-07-19,3,167,0.05,475.95
V001952,C0191,P049,2023-04-24,2,256,0.1,460.8
V001953,C0198,P005,2024-04-04,4,172,0.05,653.6
V001954,C0026,P009,2023-08-28,5,331,0.05,1572.25
V001955,C0196,P037,2024-05-24,5,492,0.0,2460.0
V001956,C0088,P024,2023-09-23,2,99,0.05,188.1
V001957,C0164,P003,2024-11-18,5,59,0.05,280.25
V001958,C0042,P015,2024-01-28,1,223,0.0,223.0
V001959,C0076,P019,2024-03-21,3,490,0.05,1396.5
V001960,C0109,P050,2024-04-18,4,176,0.0,704.0
V001961,C0010,P023,2023-03-08,4,463,0.0,1852.0
V001962,C0007,P030,2023-07-28,1,121,0.1,108.9
V001963,C0119,P008,2024-01-06,4,442,0.05,1679.6
V001964,C0194,P042,2024-05-07,5,147,0.1,661.5
V001965,C0193,P015,2024-05-07,1,223,0.0,223.0
V001966,C0026,P032,2023-11-22,3,276,0.0,828.0
V001967,C0136,P002,2023-07-10,4,50,0.05,190.0
V001968,C0019,P020,2024-05-30,3,171,0.1,461.7
V001969,C0118,P043,2023-07-05,4,346,0.0,1384.0
V001970,C0042,P037,2023-06-26,3,492,0.05,1402.2
V001971,C0198,P049,2024-02-08,5,256,0.05,1216.0
V001972,C0038,P029,2023-07-10,5,148,0.1,666.0
V001973,C0077,P003,2024-04-04,4,59,0.05,224.2
V001974,C0065,P009,2023-01-11,4,331,0.1,1191.6
V001975,C0097,P044,2023-07-31,2,432,0.05,820.8
V001976,C0018,P046,2023-07-31,3,130,0.0,390.0
V001977,C0187,P036,2024-02-15,4,258,0.05,980.4
V001978,C0178,P009,2024-01-02,5,331,0.0,1655.0
V001979,C0056,P034,2024-03-17,5,478,0.05,2270.5
V001980,C0156,P004,2024-02-21,1,499,0.05,474.05
V001981,C0133,P034,2024-02-07,5,478,0.1,2151.0
V001982,C0060,P012,2023-02-28,3,415,0.05,1182.75
V001983,C0200,P016,2023-09-23,1,167,0.05,158.65
V001984,C0007,P044,2024-06-21,5,432,0.0,2160.0
V001985,C0122,P013,2024-08-14,4,274,0.1,986.4
V001986,C0022,P021,2024-09-02,4,159,0.05,604.2
V001987,C0066,P050,2023-01-10,3,176,0.0,528.0
V001988,C0175,P042,2023-11-26,4,147,0.05,558.6
V001989,C0015,P048,2024-04-30,5,354,0.1,1593.0
V001990,C0119,P032,2024-12-28,3,276,0.05,786.6
V001991,C0066,P011,2024-03-22,1,326,0.1,293.4
V001992,C0181,P002,2023-09-05,5,50,0.05,237.5
V001993,C0038,P012,2024-05-03,2,415,0.05,788.5
V001994,C0192,P009,2024-04-11,2,331,0.0,662.0
V001995,C0016,P046,2023-06-30,2,130,0.1,234.0
V001996,C0038,P031,2023-04-16,1,286,0.0,286.0
V001997,C0119,P024,2024-10-28,4,99,0.05,376.2
V001998,C0156,P008,2024-05-18,1,442,0.05,419.9
V001999,C0043,P004,2023-10-29,2,499,0.1,898.2
V002000,C0140,P024,2023-04-27,3,99,0.05,282.15
V002001,C0142,P026,2024-08-13,5,394,0.0,1970.0
V002002,C0009,P024,2023-06-29,1,99,0.05,94.05
V002003,C0149,P001,2023-08-01,5,326,0.0,1630.0
V002004,C0048,P002,2023-07-04,4,50,0.1,180.0
V002005,C0141,P001,2023-04-08,3,326,0.0,978.0
V002006,C0174,P026,2023-10-03,4,394,0.0,1576.0
V002007,C0016,P028,2024-07-13,1,459,0.0,459.0
V002008,C0116,P030,2023-01-20,2,121,0.0,242.0
V002009,C0103,P013,2024-04-01,1,274,0.05,260.3
V002010,C0176,P001,2023-02-03,3,326,0.1,880.2
V002011,C0051,P014,2023-07-09,4,111,0.05,421.8
V002012,C0047,P017,2023-10-14,4,86,0.1,309.6
V002013,C0058,P008,2024-03-27,2,442,0.1,795.6
V002014,C0072,P029,2024-03-19,2,148,0.1,266.4
V002015,C0002,P035,2023-08-16,5,435,0.0,2175.0
V002016,C0190,P026,2023-11-29,3,394,0.0,1182.0
V002017,C0041,P023,2024-09-22,5,463,0.1,2083.5
V002018,C0084,P007,2024-12-16,5,467,0.0,2335.0
V002019,C0189,P039,2023-08-19,2,185,0.05,351.5
V002020,C0180,P011,2024-05-20,2,326,0.1,586.8
V002021,C0023,P011,2024-08-09,1,326,0.05,309.7
V002022,C0057,P023,2024-10-29,1,463,0.05,439.85
V002023,C0198,P037,2024-03-15,1,492,0.0,492.0
V002024,C0111,P046,2024-03-05,4,130,0.05,494.0
V002025,C0166,P022,2023-06-25,4,345,0.0,1380.0
V002026,C0142,P042,2023-11-08,3,147,0.0,441.0
V002027,C0151,P032,2023-09-29,5,276,0.1,1242.0
V002028,C0161,P038,2024-01-18,1,134,0.05,127.3
V002029,C0186,P001,2024-06-01,5,326,0.05,1548.5
V002030,C0078,P001,2024-03-04,4,326,0.05,1238.8
V002031,C0193,P027,2023-01-23,2,81,0.0,162.0
V002032,C0140,P001,2024-11-12,1,326,0.1,293.4
V002033,C0044,P039,2023-02-17,2,185,0.0,370.0
V002034,C0198,P005,2024-01-16,3,172,0.0,516.0
V002035,C0159,P003,2023-10-14,3,59,0.1,159.3
V002036,C0147,P003,2024-08-21,2,59,0.0,118.0
V002037,C0041,P023,2023-07-17,2,463,0.0,926.0
V002038,C0045,P001,2023-06-21,2,326,0.05,619.4
V002039,C0018,P003,2023-06-07,3,59,0.1,159.3
V002040,C0085,P023,2023-03-02,1,463,0.1,416.7
V002041,C0187,P015,2023-12-12,3,223,0.05,635.55
V002042,C0184,P044,2023-02-04,2,432,0.05,820.8
V002043,C0149,P033,2024-07-21,5,100,0.05,475.0
V002044,C0178,P014,2024-09-30,2,111,0.0,222.0
V002045,C0050,P011,2023-10-29,2,326,0.05,619.4
V002046,C0042,P038,2024-03-12,2,134,0.0,268.0
V002047,C0138,P002,2023-12-22,5,50,0.1,225.0
V002048,C0190,P035,2024-10-22,2,435,0.0,870.0
V002049,C0033,P018,2023-10-04,1,167,0.0,167.0
V002050,C0149,P004,2024-03-30,3,499,0.1,1347.3
V002051,C0101,P021,2024-09-18,5,159,0.1,715.5
V002052,C0035,P004,2023-05-01,2,499,0.0,998.0
V002053,C0128,P026,2023-07-22,1,394,0.05,374.3
V002054,C0118,P020,2024-08-25,3,171,0.05,487.35
V002055,C0041,P005,2023-01-16,4,172,0.0,688.0
V002056,C0153,P050,2023-10-02,1,176,0.1,158.4
V002057,C0053,P029,2023-12-17,5,148,0.0,740.0
V002058,C0151,P009,2023-07-05,4,331,0.05,1257.8
V002059,C0020,P045,2023-08-23,1,349,0.05,331.55
V002060,C0096,P015,2024-02-15,2,223,0.05,423.7
V002061,C0071,P031,2023-11-23,2,286,0.1,514.8
V002062,C0131,P041,2024-02-13,3,388,0.05,1105.8
V002063,C0027,P010,2024-12-19,1,496,0.1,446.4
V002064,C0109,P008,2024-04-04,2,442,0.0,884.0
V002065,C0002,P037,2024-08-30,2,492,0.1,885.6
V002066,C0190,P035,2023-10-03,3,435,0.0,1305.0
V002067,C0070,P004,2023-07-15,2,499,0.1,898.2
V002068,C0028,P005,2023-12-29,2,172,0.05,326.8
V002069,C0091,P001,2023-11-22,1,326,0.05,309.7
V002070,C0054,P047,2023-05-23,1,91,0.1,81.9
V002071,C0164,P007,2023-11-03,2,467,0.1,840.6
V002072,C0013,P034,2024-03-28,4,478,0.1,1720.8
V002073,C0119,P041,2023-05-24,3,388,0.05,1105.8
V002074,C0155,P009,2024-01-19,3,331,0.0,993.0
V002075,C0040,P006,2024-05-28,5,90,0.0,450.0
V002076,C0182,P017,2024-10-05,3,86,0.1,232.2
V002077,C0139,P008,2024-08-27,2,442,0.1,795.6
V002078,C0002,P020,2024-07-09,4,171,0.05,649.8
V002079,C0011,P028,2024-05-19,4,459,0.1,1652.4
V002080,C0051,P014,2023-08-29,2,111,0.1,199.8
V002081,C0151,P036,2024-03-16,3,258,0.0,774.0
V002082,C0092,P040,2023-02-28,2,196,0.05,372.4
V002083,C0120,P046,2024-07-09,3,130,0.05,370.5
V002084,C0071,P004,2024-06-16,3,499,0.1,1347.3
V002085,C0129,P023,2024-06-23,5,463,0.0,2315.0
V002086,C0190,P035,2023-06-25,3,435,0.1,1174.5
V002087,C0112,P046,2024-05-04,2,130,0.05,247.0
V002088,C0045,P002,2024-06-04,3,50,0.05,142.5
V002089,C0124,P009,2024-11-05,5,331,0.0,1655.0
V002090,C0093,P020,2023-08-10,3,171,0.1,461.7
V002091,C0096,P006,2024-08-22,4,90,0.0,360.0
V002092,C0143,P011,2023-06-26,2,326,0.05,619.4
V002093,C0003,P049,2023-04-19,5,256,0.0,1280.0
V002094,C0091,P047,2024-11-10,4,91,0.0,364.0
V002095,C0194,P020,2024-04-02,2,171,0.1,307.8
V002096,C0106,P013,2024-08-26,3,274,0.0,822.0
V002097,C0166,P001,2023-04-03,2,326,0.0,652.0
V002098,C0063,P018,2023-03-31,3,167,0.1,450.9
V002099,C0147,P012,2024-08-31,1,415,0.0,415.0
V002100,C0156,P045,2024-11-01,4,349,0.05,1326.2
V002101,C0044,P045,2024-03-30,1,349,0.0,349.0
V002102,C0105,P026,2023-01-01,3,394,0.05,1122.9
V002103,C0014,P038,2024-01-05,4,134,0.0,536.0
V002104,C0048,P005,2024-05-03,3,172,0.1,464.4
V002105,C0011,P002,2023-08-26,5,50,0.0,250.0
V002106,C0013,P048,2023-03-28,5,354,0.0,1770.0
V002107,C0063,P024,2023-07-25,5,99,0.1,445.5
V002108,C0046,P009,2023-06-14,3,331,0.05,943.35
V002109,C0024,P006,2024-08-29,2,90,0.05,171.0
V002110,C0002,P045,2023-02-17,4,349,0.0,1396.0
V002111,C0136,P010,2024-04-17,4,496,0.1,1785.6
V002112,C0010,P021,2024-02-14,3,159,0.05,453.15
V002113,C0029,P044,2024-03-04,1,432,0.05,410.4
V002114,C0112,P009,2024-02-05,3,331,0.0,993.0
V002115,C0182,P034,2024-12-31,3,478,0.0,1434.0
V002116,C0004,P037,2023-11-30,2,492,0.05,934.8
V002117,C0045,P013,2023-10-05,4,274,0.0,1096.0
V002118,C0114,P028,2024-11-05,2,459,0.0,918.0
V002119,C0173,P008,2023-07-30,2,442,0.05,839.8
V002120,C0030,P001,2024-10-20,5,326,0.05,1548.5
V002121,C0073,P046,2023-04-06,4,130,0.05,494.0
V002122,C0036,P013,2023-04-12,4,274,0.05,1041.2
V002123,C0071,P019,2023-04-30,2,490,0.05,931.0
V002124,C0046,P030,2024-04-26,4,121,0.1,435.6
V002125,C0093,P031,2024-03-06,1,286,0.05,271.7
V002126,C0178,P014,2023-09-15,5,111,0.05,527.25
V002127,C0047,P040,2023-02-16,3,196,0.05,558.6
V002128,C0018,P031,2023-12-02,3,286,0.0,858.0
V002129,C0131,P036,2024-03-27,1,258,0.0,258.0
V002130,C0127,P040,2024-09-22,5,196,0.0,980.0
V002131,C0045,P020,2024-12-15,2,171,0.0,342.0
V002132,C0044,P019,2024-07-27,2,490,0.05,931.0
V002133,C0079,P018,2023-10-01,1,167,0.05,158.65
V002134,C0044,P015,2023-10-03,3,223,0.05,635.55
V002135,C0200,P022,2023-07-21,5,345,0.05,1638.75
V002136,C0147,P017,2024-04-04,5,86,0.0,430.0
V002137,C0043,P023,2023-10-28,5,463,0.05,2199.25
V002138,C0191,P015,2024-01-23,2,223,0.05,423.7
V002139,C0144,P037,2023-02-12,3,492,0.1,1328.4
V002140,C0120,P012,2023-07-22,5,415,0.05,1971.25
V002141,C0188,P046,2023-09-30,1,130,0.1,117.0
V002142,C0004,P001,2024-09-01,3,326,0.0,978.0
V002143,C0129,P022,2024-10-02,3,345,0.05,983.25
V002144,C0190,P018,2023-06-28,1,167,0.05,158.65
V002145,C0186,P018,2023-08-29,3,167,0.1,450.9
V002146,C0155,P002,2023-02-03,5,50,0.0,250.0
V002147,C0123,P035,2023-03-21,3,435,0.1,1174.5
V002148,C0110,P004,2023-11-09,4,499,0.1,1796.4
V002149,C0163,P027,2023-04-07,3,81,0.0,243.0
V002150,C0117,P033,2024-06-19,3,100,0.05,285.0
V002151,C0055,P030,2023-02-22,4,121,0.1,435.6
V002152,C0097,P006,2024-07-09,4,90,0.1,324.0
V002153,C0090,P027,2023-09-20,4,81,0.05,307.8
V002154,C0034,P044,2024-02-02,2,432,0.05,820.8
V002155,C0142,P005,2024-01-12,3,172,0.1,464.4
V002156,C0023,P034,2024-01-17,5,478,0.1,2151.0
V002157,C0156,P037,2023-02-04,1,492,0.0,492.0
V002158,C0116,P031,2024-12-13,2,286,0.1,514.8
V002159,C0029,P001,2024-06-13,3,326,0.05,929.1
V002160,C0011,P045,2024-04-10,5,349,0.05,1657.75
V002161,C0006,P019,2023-08-30,3,490,0.05,1396.5
V002162,C0193,P028,2023-02-04,3,459,0.0,1377.0
V002163,C0059,P046,2023-09-11,4,130,0.05,494.0
V002164,C0109,P038,2024-06-05,2,134,0.0,268.0
V002165,C0007,P026,2024-05-09,4,394,0.1,1418.4
V002166,C0055,P002,2024-02-19,4,50,0.1,180.0
V002167,C0031,P036,2023-05-19,2,258,0.1,464.4
V002168,C0047,P027,2024-02-25,4,81,0.1,291.6
V002169,C0165,P018,2023-03-25,5,167,0.0,835.0
V002170,C0198,P033,2024-04-07,5,100,0.1,450.0
V002171,C0130,P028,2023-12-03,2,459,0.1,826.2
V002172,C0195,P022,2024-11-23,5,345,0.0,1725.0
V002173,C0100,P031,2023-07-30,5,286,0.05,1358.5
V002174,C0053,P020,2024-11-27,2,171,0.1,307.8
V002175,C0132,P045,2024-09-24,5,349,0.05,1657.75
V002176,C0103,P002,2023-11-19,3,50,0.0,150.0
V002177,C0172,P041,2023-11-06,5,388,0.0,1940.0
V002178,C0036,P008,2024-12-12,4,442,0.0,1768.0
V002179,C0068,P042,2024-07-28,4,147,0.1,529.2
V002180,C0196,P005,2024-07-12,4,172,0.1,619.2
V002181,C0186,P029,2023-01-31,4,148,0.05,562.4
V002182,C0053,P012,2023-03-04,1,415,0.05,394.25
V002183,C0196,P011,2024-08-14,1,326,0.05,309.7
V002184,C0050,P038,2024-08-18,2,134,0.1,241.2
V002185,C0158,P006,2024-11-20,5,90,0.1,405.0
V002186,C0041,P032,2023-05-03,5,276,0.0,1380.0
V002187,C0108,P045,2023-11-27,2,349,0.0,698.0
V002188,C0119,P006,2024-04-13,1,90,0.1,81.0
V002189,C0109,P020,2024-09-17,3,171,0.0,513.0
V002190,C0104,P038,2023-10-26,2,134,0.0,268.0
V002191,C0053,P046,2024-12-13,5,130,0.1,585.0
V002192,C0176,P043,2023-08-29,1,346,0.1,311.4
V002193,C0198,P016,2023-12-01,3,167,0.1,450.9
V002194,C0164,P039,2024-12-09,1,185,0.0,185.0
V002195,C0073,P023,2024-08-02,5,463,0.05,2199.25
V002196,C0116,P002,2024-01-25,5,50,0.0,250.0
V002197,C0017,P040,2023-12-15,5,196,0.05,931.0
V002198,C0049,P001,2024-01-12,3,326,0.1,880.2
V002199,C0136,P011,2023-10-06,2,326,0.1,586.8
V002200,C0132,P048,2023-10-12,2,354,0.0,708.0
V002201,C0179,P010,2024-12-11,1,496,0.05,471.2
V002202,C0186,P035,2023-04-25,4,435,0.05,1653.0
V002203,C0129,P001,2024-01-31,4,326,0.1,1173.6
V002204,C0070,P043,2023-08-16,1,346,0.05,328.7
V002205,C0166,P034,2024-08-16,1,478,0.0,478.0
V002206,C0098,P042,2023-09-16,5,147,0.1,661.5
V002207,C0169,P010,2024-10-31,5,496,0.0,2480.0
V002208,C0085,P001,2023-07-24,4,326,0.0,1304.0
V002209,C0030,P031,2023-02-25,5,286,0.0,1430.0
V002210,C0106,P041,2023-11-02,1,388,0.05,368.6
V002211,C0013,P014,2023-02-01,5,111,0.1,499.5
V002212,C0139,P003,2024-06-14,1,59,0.05,56.05
V002213,C0041,P026,2023-06-03,5,394,0.0,1970.0
V002214,C0154,P027,2024-07-17,2,81,0.1,145.8
V002215,C0198,P019,2023-11-03,5,490,0.05,2327.5
V002216,C0193,P002,2024-11-07,1,50,0.05,47.5
V002217,C0038,P034,2024-06-03,5,478,0.05,2270.5
V002218,C0145,P012,2024-10-18,4,415,0.1,1494.0
V002219,C0071,P006,2023-03-19,4,90,0.1,324.0
V002220,C0001,P028,2024-08-29,1,459,0.1,413.1
V002221,C0154,P025,2023-04-23,2,266,0.05,505.4
V002222,C0104,P026,2023-05-16,1,394,0.1,354.6
V002223,C0009,P034,2023-05-17,1,478,0.0,478.0
V002224,C0160,P008,2024-04-12,1,442,0.1,397.8
V002225,C0194,P012,2024-03-07,2,415,0.1,747.0
V002226,C0068,P018,2023-10-03,2,167,0.05,317.3
V002227,C0153,P025,2024-10-07,2,266,0.1,478.8
V002228,C0065,P022,2024-06-18,4,345,0.0,1380.0
V002229,C0021,P012,2023-01-12,3,415,0.1,1120.5
V002230,C0169,P010,2023-11-02,2,496,0.1,892.8
V002231,C0096,P014,2024-02-22,5,111,0.0,555.0
V002232,C0150,P006,2023-06-09,2,90,0.05,171.0
V002233,C0094,P016,2023-01-10,2,167,0.1,300.6
V002234,C0069,P037,2024-04-07,4,492,0.1,1771.2
V002235,C0016,P016,2024-09-16,4,167,0.1,601.2
V002236,C0195,P029,2023-01-01,2,148,0.05,281.2
V002237,C0063,P025,2023-11-22,2,266,0.1,478.8
V002238,C0079,P003,2023-12-27,3,59,0.0,177.0
V002239,C0179,P049,2024-03-11,3,256,0.1,691.2
V002240,C0193,P006,2024-12-17,5,90,0.05,427.5
V002241,C0095,P050,2023-10-13,1,176,0.0,176.0
V002242,C0103,P045,2023-10-06,5,349,0.1,1570.5
V002243,C0038,P008,2023-12-27,5,442,0.05,2099.5
V002244,C0128,P016,2024-06-14,3,167,0.05,475.95
V002245,C0183,P026,2024-02-25,2,394,0.0,788.0
